Colonne1;TYPE_INTERMEDIAIRE;2021;Colonne4;Colonne5;Colonne6;Colonne7;Colonne8;Colonne9;Colonne10;Colonne11;2022;Colonne13;Colonne14;Colonne15;Colonne16;Colonne17;Colonne18;Colonne19;Colonne20;Taux_d'evolution_2022/2021;2023;Colonne23;Colonne24;Colonne25;Colonne26;Colonne27;Colonne28;Colonne29;Colonne30;Taux_d'evolution_2023/2022;2024;Colonne33;Colonne34;Colonne35;Colonne36;Colonne37;Colonne38;Colonne39;Colonne40;Taux_d'evolution_2024/2023
;TYPE_INTERMEDIAIRE;DIM_2021;AT_2021;DAB_2021;FLOTTE__2021;INDIVIDUELLE_ACCIDENTS_2021;RC_2021;RT_2021;TRANSPORT_2021;Total_2021;DIM_2022;AT_2022;DAB_2022;FLOTTE__2022;INDIVIDUELLE_ACCIDENTS_2022;RC_2022;RT_2022;TRANSPORT_2022;Total_2022;Taux_d'evolution_2022/2021;DIM_2023;AT_2023;DAB_2023;FLOTTE__2023;INDIVIDUELLE_ACCIDENTS_2023;RC_2023;RT_2023;TRANSPORT_2023;Total_2023;Taux_d'evolution_2023/2022;DIM_2024;AT_2024;DAB_2024;FLOTTE__2024;INDIVIDUELLE_ACCIDENTS_2024;RC_2024;RT_2024;TRANSPORT_2024;Total_2024_à_fin_sept;Taux_d'evolution_2024/2023
39.0;COURTIER;226570.41;659493.55;107456.31;363847.07999999996;;94625;;162078.4;1614070.75;1105247.25;1093288.67;210184.52000000002;606139.9900000001;;84854.79;14601.810000000001;162078.4;3276395.43;1.029895796079571;2962436.2799999993;1203407.21;322685.28;540579.92;3025;106716.6;;;5138850.289999999;0.5684463001463773;1803742.94;1151916.35;729931.56;537654.28;3284.97;97625;;;4324155.1;-0.15853647100507373
40.0;COURTIER;2419230.02;1644394.1399900003;155088.36000000002;871474.3999999999;;240965.66999999998;498608.84;;5829761.429990001;2823046.0400000005;1439553.5;107799.73999999999;350356.2;;94257.75000000001;36840.55;;4851853.780000001;-0.16774402550323175;3326618.9299999997;775503.4200200001;278519.6;156334.99000000002;;38920.469999999994;297259.93;;4873157.340019999;0.004390808335530183;1506885.82;386823.75000000006;278282.62;168618.78;;15100;;;2355710.9699999997;-0.5165945185774913
41.0;COURTIER;3050532.0100000002;850563.0399999999;8986.23;;;11100;;;3921181.2800000003;3366052.13;953489.0399999999;29568.000000000004;;;11100;546.0400000000001;;4360755.21;0.11210242491007705;3760010.8200000003;988829.09;29719.83;;;52565.08;3754;5506.75;4840385.57;0.10998791193326363;2228169.5100000002;997740.49;18194.83;;;11100;3754;5505.8;3264464.63;-0.325577563441914
42.0;COURTIER;2281650.15;1398627.2900260002;777837.4299999999;503554.99100000004;5825;165041.63;;139947.57;5272484.061026;2326382.28;1136104.14;799058.45;547860.3911;2025;108979.65;;101837.29;5022247.2011;-0.0474609040121603;2330237.02;1030769.4600000001;852430.66;394316.80999999994;2025;83400.04;;142102.85;4835281.839999999;-0.03722743099126047;1161489.17;1267027.14;734984.4800000001;358805.69000000006;6025;82306.62000000001;;83538;3694176.0999999996;-0.2359957036134216
43.0;COURTIER;318138.22;2336161.71;1696058.85997;666193.0099999999;;119989.35;13016.54;20050;5169607.689969999;953.17;539094.9100049998;615219.45;503514.87001;;91393.99;12581.800000000001;15504.09;1778262.280015;-0.6560160099836667;24539.760000000002;3419103.100000001;528794.24;692377.3402999999;;92597.26000000001;5605.41;12550;4775567.110300001;1.6855246067861924;42371.979999999996;2208116.3000000007;277787.75;594106.92;;96562.64;34276.87;12550;3265772.460000001;-0.316149813295191
44.0;COURTIER;;;10264358.83;;17545;161369.49;478225.94000000006;2362716.12;13284215.379999999;;;12513165.3498;;16710;137005.12;113696.51;1252305.0399999998;14032882.019799998;;;;2646057.3900000006;;16700;129485.12;271363.7;1518455.1101000002;4582061.320100001;-0.6734768158362022;;;2897530.5500000007;;9465;129485.12;1362333.3900000001;586621.36;4985435.420000001;
45.0;COURTIER;1482451.81;1262781.4200000004;529984.09001;;;252356.38999999998;202547.8;;3730121.5100100003;2362433.2699999996;1277540.8900000001;836191.9400000001;;;429200.23999999993;35143.15;11664.41;4952173.9;0.32761731399648797;2229752.1599999997;1239132.4799999997;546327.8200000001;;;454519.51;21179.190000000002;;4490911.16;-0.0931434859345307;1274471.8;992228.0199999999;495797.8300000001;;;130657;8616.32;109041;3010811.9699999997;-0.32957659086714164
46.0;COURTIER;;141189.63;3263;4904132.109540001;;;;;5048584.73954;;1045.13;19780;6890192.228400001;;;;;6911017.358400001;0.36890192300301883;;1092.99;22537.05;4063830.7043999997;;;;;4087460.7443999997;-0.4085587501192003;;1840.1399999999999;3263;3167614.2399999998;;;;;3172717.38;-0.22379257480410997
47.0;COURTIER;;153722.47;;1661108.7190000003;;;;;1814831.1890000002;;169779.54001199998;357009.53;1575956.8889000004;;28525;;;2131270.9589120005;0.17436319798226707;;304973.55;401129.23;3327416.0200000005;;39785.94;;;4073304.7400000007;0.9112092354880093;50641.48;501198.4799999999;298134.36;2308986.4299999992;725;41373.22;;22463.39;3223522.3599999994;-0.2086223433408032
48.0;COURTIER;1141368.88;316159.16999;249210.53;1399663.6104000001;;19799.440000000002;51320.66;189296.30997;3366818.60036;1262356.71;526733.86;235377.64;2118983.4800000004;;29812.32;29024.16;359694.15007;4561982.32007;0.35498310469777206;1106472.47;640988.0699580001;248960.360003;1548900.88;;36444.880000000005;59437.13;309479.36006;3950683.150021;-0.13399858376470442;497875.27;819991.30003;225675.88;1617673.2800000003;;30438.839999999997;93948.31;383371.25997;3668974.14;-0.0713064043163022
49.0;COURTIER;;2743.01;;308881.58999999997;;;30122.86;378195.32;719942.78;;1125166.519968;38665;1964644.4309999999;;38409.63;132290.27;331485.32;3630661.170968;4.0429857369609286;;1054115.6900000002;135166.13;2660255.99005;;58634.44;33298.09;;3941470.34005;0.08560676814662194;;333236.89995;141262.49;180599.18;;24207.66;8038.379999999999;;687344.60995;-0.8256121318570468
50.0;COURTIER;92727.34999999999;4421812.52;275467.13;17209.52;;390025;137507;;5334748.519999999;118664.76000000001;3018950.94;353829.94;20620.179999999997;;425025;550025;;4487115.82;-0.15888897045891093;55127.96;2084830.02;1032631.02;20620.179999999997;;400025;320317.48;;3913551.66;-0.1278246836071194;48022.43;1651169.4;316214.38999999996;20271.100000000002;;396050;100662.64;;2532389.96;-0.3529177126027768
51.0;COURTIER;1942399.1800000002;1264222;14653.3;489475.92;;19240.67;3925;;3733916.07;2075236.9699999997;963902.6599999999;11930.310000000001;444760.03;;16263.349999999999;72565;;3584658.32;-0.039973514991192616;2183078.44;1213174.25;37082.38;338230.05850000004;;30752.4;27263.239999999998;9005.900000000001;3838586.6684999997;0.07083753201337184;1328672.2000000002;800244.2200000001;189491.41994999998;630726.92;;20949.14;102562.64;4822.32;3077468.8599500004;-0.19828074087680303
52.0;COURTIER;847871.01;1370433.0399999998;299128;807152.1100000002;;95594.7;196239.65;;3616418.5100000002;1050750.86;665427.9799519998;289323;822155.6799999998;;83005.5;129008.29999999999;768211.86;3807883.1799519993;0.052943172761273916;1176268.4900000002;1216573.1899900003;314840.221;553378.1900099999;;64961.479999999996;132401.4;114940.76;3573363.731;-0.06158787911002972;723418.99;1963921.68;336590.65;626844.55;;135823.72;;119101.34;3905700.93;0.09300402198546864
53.0;COURTIER;452919.25;338050.58999999997;168339.88;1261617.5994999995;;11418.86;8824.699999999999;;2241170.8794999993;480154.31;464674.19999999995;208983.44000000003;2528207.5702700005;;11301.3;1725;;3695045.82027;0.6487122218428776;515486.67999999993;527705.359995;231002.89999999997;2046878.9102999999;;20063.32;20379.530000000002;150050;3511566.7002949994;-0.04965543836249198;247714.03;579296.51;273974.49;1375475.39975;;26998.1;15759.279999999999;;2519217.80975;-0.2825943447013648
54.0;COURTIER;1090527.8399999999;858179.1799999998;837403.2899999999;296962.89;;33532.97;;11632.51;3128238.6799999997;1027829.0899999999;958597.56;878244.35;328750.99;;37099.56;;253268.32;3483789.87;0.11365858758577851;1078429.49;771065.6199999999;556966.58;325811.54999;;21895.32;;176769.21;2930937.76999;-0.1586927227645909;573251.6;721016.6499999999;590193.11;211263.96004000003;;20975;;213921.22009999998;2330621.5401399997;-0.20482053082008922
